id,time,content
a659764e8751a6ad3563ce013ceecee43b18f35f11f9b9c07d5176b07af7300e,2026-08-03 05:46:49,美国总统特朗普：已决定对加拿大野火问题采取惩罚措施，但暂不公布。
51f6656d2538b9d089495ca7fbc5ee04e1d98009bc724c7e80c425dbabdff9d4,2026-08-03 05:48:15,【特朗普：美伊谈判明日启动 霍尔木兹海峡已有协议】金十数据8月3日讯，美国总统特朗普美东时间周日表示：“应沙特、阿联酋、卡塔尔和伊朗的请求取消打击伊朗，如果不是它们请求，昨晚本会对伊朗发动大规模攻击，伊朗清楚此次攻击的规模。我认为霍尔木兹海峡已有协议，无核化也将达成协议。正在以谈判的形式与他们对话，明天下午（北京时间周二上午）开始。我们随时准备行动。”特朗普还谈到了日元：“美国介入是因为与日本关系良好，我们始终支持日本，美国从相关安排中获得了经济利益。”
8414222bac53a5c43d85d0e21e65f3097061207be7a614cdbe77db7f1ca0ed08,2026-08-03 05:54:11,美国总统特朗普：（谈及英特尔）我为国家赚了750亿美元。我不是为自己赚的，是为国家赚的。
8923c6894169b77da1740ad6aca81f9b8a2b3432d29c5e9cc99536e1e3ad9441,2026-08-03 05:55:02,美国总统特朗普：（当被问及美军撤出科威特和巴林）不予置评。
769454f6a0337d2c0fb230de46b3fb4b07be0b45b169652be3e7c4bd9706283c,2026-08-03 05:56:09,【特朗普称美伊3日将举行谈判】金十数据8月3日讯，美国总统特朗普2日宣布，美国将于3日和伊朗进行谈判。
55e3a232eed554b53295834af7c5baa1f533305a1fe921c240890d9d5a477ef9,2026-08-03 05:58:34,【特朗普称美伊3日将举行谈判】金十数据8月3日讯，当地时间8月2日，美国总统特朗普谈及伊朗时称，关于霍尔木兹海峡已有协议，关于去核化也将达成协议。特朗普表示，美国将于3日与伊朗进行谈判。
89f3b3fbb2f8659dd0fa04f8a7740de3582af6728d78bf7340c18607999adee7,2026-08-03 06:00:32,现货黄金周一开盘突破4080美元/盎司，日内涨0.97%。
423ac4a8d3bd8402c8f6ffd5fb83343857d1bf6023cf5ca9f0e65ae00f7119f6,2026-08-03 06:00:48,金十图示：2026年08月03日（周一）各大货币对表现
d2ee99915a377d2dde7185ef9865d6cc152db492d0cc26fd0d41c7d5638f023c,2026-08-03 06:00:56,【国际原油周一低开逾8%】金十数据8月3日讯，WTI原油周一开盘跌超8%，报77.76美元/桶，此前特朗普同意取消对伊朗的打击。
edb731a84cd6101e57d545b16868937b5ee9310c8da4acc9803a4c5505376135,2026-08-03 06:03:30,美国10年期国债期货上涨13个点，30年期国债期货上涨22点。
e63940612551b046d50258d58c7a30088323ea5bbbd06286336f026a1d919f4e,2026-08-03 06:08:10,美元兑日元USD/JPY向下触及157，日内跌0.40%。
10513a8725666b61940616690af63c4ecd10ccefea907a06f11fa23a120517d7,2026-08-03 06:08:25,现货白银日内上涨1美元，现报58.60美元/盎司，涨幅1.79%。
8136bb22440a18502996817ee756a3f02f1d36234ffec3b64ffe4216960c4290,2026-08-03 06:10:40,美国总统特朗普：我们原计划对伊朗实施自二战以来最大规模的攻击。
81bc67335bdabb17ae9bcf55b66c3c6eb936c4317d7c5a3cd92aa8b0a167f02a,2026-08-03 06:10:41,美国总统特朗普：伊朗需数年才能重建其军事能力。
d828df61c6609ce165de10f20da6164d098d51cce30e4be0ea7e53062c8df63f,2026-08-03 06:11:43,<b>英国海上贸易行动办公室：在阿曼海塞卜东北方向20海里处发生了一起事件。一艘油轮的船长报告称，听到船只附近发生爆炸。</b>
d36b33b7cc44c9460667ebae4091cb1f2fa650ba7980653c93177d439e6299d0,2026-08-03 06:12:18,美国总统特朗普：与伊朗达成协议比对其进行军事打击更好。
7f953b62140744c5cdeddd76b0607ba58473a71a54b237ca1b7030fadc9d60b7,2026-08-03 06:12:51,美国总统特朗普：伊朗政权内部有人希望达成协议。
225a5f8cfd3de287675edfccfa57ed3c7465915f68a9505b7612dab671152ea2,2026-08-03 06:26:30,【美联储9月加息25个基点的概率为73.6%】金十数据8月3日讯，据CME“美联储观察”：美联储到9月维持利率不变的概率为26.4%，累计加息25个基点的概率为73.6%。美联储到10月维持利率不变的概率为19.9%，累计加息25个基点的概率为62.1%，累计加息50个基点的概率为17.9%。
eedf2b793c5e4ecbdcd861603cc94a6d2b8f1db63fe2c1e316381f2cecbf5f8e,2026-08-03 06:29:49,"【金十数据整理：昨日今晨重要新闻汇总（2026-08-03）】<b>国内新闻：</b><br/><span class=""section-news"">1. 中国人民银行召开2026年下半年工作会议：继续实施适度宽松的货币政策。</span><br/><span class=""section-news"">2. 国家外汇管理局召开2026年下半年外汇管理工作交流会：将继续稳步扩大外汇领域制度型开放。</span><br/><span class=""section-news"">3. 中国棉花协会：反对美方制裁打压中国棉纺织企业。</span><br/><span class=""section-news"">4. 国家电网：多地用电负荷连创历史新高，多措并举保供电。</span><br/><b>国际新闻：</b><br/><span class=""section-news"">1. 巴西劳工党正式确认卢拉为总统候选人。</span><br/><span class=""section-news"">2. 西班牙飞地休达移民危机已造成72人死亡。</span><br/><span class=""section-news"">3. 欧佩克+同意将9月份的石油产量配额提高18.8万桶/日。</span><br/><span class=""section-news"">4. 日本官员：日本财务大臣片山皋月周一将官宣日美协同行动遏制日元贬值，干预行动尚未结束。</span><br/><span class=""section-news"">5. 中东局势—<br/>①特朗普：收到伊朗请求，已同意取消对伊朗的打击；伊朗军方称此为“谎言”。（特朗普累计第八次叫停对伊打击）<br/>②伊朗总统：与美国的谅解备忘录将成为我们未来外交关系的核心。<br/>③伊媒：伊朗已同意重新开放霍尔木兹海峡的报道为假消息。<br/>④伊朗外交部：伊朗与阿曼谈判接近完成。霍尔木兹海峡不会恢复战前状态，开放问题与阿曼谈判无关<br/>⑤以称内塔尼亚胡通过特朗普社媒得知美叫停对伊打击<br/>⑥伊朗议会国家安全委员会：调解方正在协助恢复伊朗与美国之间的谅解备忘录，各方就所有问题交换了意见。<br/>⑦特朗普：美伊谈判明日（北京时间4日上午）启动，霍尔木兹海峡已有协议。</span>"
bbc74609f64bc6edb1a87998b964c231f1f2d61f7c092425ee565c962b4522ec,2026-08-03 06:41:57,金十图示：2026年08月03日（周一）黄金ETF持仓报告
56d7a372b5fe0510d29712ae1f9ddec33aa89bff54a16c66c9bf683e18139049,2026-08-03 06:42:00,金十图示：2026年08月03日（周一）白银ETF持仓报告
00bfc41c90986a5c9e84569de20f410d21fc1adaf273431512014d472cec8333,2026-08-03 06:50:00,【今日重点关注的财经数据与事件：2026年8月3日 周一】<br/>① 09:45 中国7月RatingDog制造业PMI<br/>② 14:30 瑞士7月CPI月率<br/>③ 15:50 法国7月制造业PMI终值<br/>④ 15:55 德国7月制造业PMI终值<br/>⑤ 16:00 欧元区7月制造业PMI终值<br/>⑥ 16:30 英国7月制造业PMI终值<br/>⑦ 21:45 美国7月标普全球制造业PMI终值<br/>⑧ 22:00 美国7月ISM制造业PMI<br/>⑨ 22:00 美国6月营建支出月率
6813807628ea0a993ab9db2b0f338129ec1db3e759ef1b353a260a11858dd4f4,2026-08-03 06:54:39,【以防长宣布撤换高级将领 以军方反驳】金十数据8月3日讯，当地时间2日晚间，以色列国防部长卡茨在参加电视直播节目时，公开指责以色列国防军中央司令部司令阿维·布卢特，并宣布其接任人选为以军人力局局长达多·巴尔·卡利法少将。当地时间3日凌晨，以色列国防军发表声明，反驳卡茨在电视直播中宣布撤换布卢特的决定，称该举动“未经与以军总参谋长扎米尔协调”。以军在声明中指出：“以军总参谋长扎米尔无意在当前这一敏感时期更换关键职位的指挥官。如果总参谋长做出此类决定，也将严格按照既定程序进行审批。”据悉，布卢特自2024年7月起担任以军中央司令部司令。通常情况下，该职位的任期为两至三年。
bf835eed5e6f6316b0891e5a3939060186b9bae23c30593c4516f1750481912d,2026-08-03 07:05:02,【贝森特称上周五与日本协调干预日元】金十数据8月3日讯，美国财长贝森特：“我们的政府为美国值得信赖的合作伙伴提供支持。经济安全就是国家安全，美日同盟正建立在这两者之上。上周五的协调外汇行动应对了日元的无序波动。财政部保持密切关注，并与财务省和日本央行的同事保持密切沟通。<b>我们将毫不犹豫地参与进一步的联合干预。FIMA回购工具（外国和国际货币当局回购工具）是一个重要的后盾。我们鼓励在未来几个月内扩大其规模</b>。我们大力支持日本为纠正日元大幅低估而采取的果断市场和货币措施。”
f859fcda10de865ff5f9106cedb248df70da7d0f56fd3ea85b9ccffd64665d4e,2026-08-03 07:06:58,日本财务省：我们保持警惕，并与美国财政部保持密切联系。
04316a4a6dd42b9aa5bfcc4af1f98c0c70e4fedd1f962db994a6541af6f1dcb5,2026-08-03 07:20:55,"<b>【本周重要事件与数据预告：美国非农，中国7月外储、CPI及贸易帐，SpaceX财报】</b><br/><span class=""section-news"">1. <b>周一</b>：①数据：<b>中国7月RatingDog制造业PMI</b>；瑞士7月CPI月率；法国7月制造业PMI终值；德国7月制造业PMI终值；欧元区7月制造业PMI终值；英国7月制造业PMI终值；美国7月标普全球制造业PMI终值、美国7月ISM制造业PMI、美国6月营建支出月率。②假期：多伦多证券交易所休市一日。</span><br/><span class=""section-news"">2. <b>周二</b>：①数据：<b>美国6月贸易帐</b>、美国6月JOLTs职位空缺、美国6月工厂订单月率。②事件：<b>FMS 2026闪存峰会于8月4-6日举行，三星、SK等存储巨头出席</b>。</span><br/><span class=""section-news"">3. <b>周三</b>：①数据：美国至7月31日当周API原油库存；中国7月RatingDog服务业PMI；法国6月工业产出月率；法国7月服务业PMI终值；德国7月服务业PMI终值；欧元区7月服务业PMI终值；英国7月服务业PMI终值；欧元区6月PPI月率；美国7月ADP就业人数、美国7月标普全球服务业PMI终值、美国7月ISM非制造业PMI、美国至7月31日当周EIA原油库存、美国至7月31日当周EIA俄克拉荷马州库欣原油库存、美国至7月31日当周EIA战略石油储备库存。②事件：沙特阿美在每月5日左右公布官方原油售价。③<b>财报：AMD、SpaceX（周二美股盘后）</b>。</span><br/><span class=""section-news"">4. <b>周四</b>：①数据：瑞士7月季调后失业率；欧元区6月零售销售月率；美国7月挑战者企业裁员人数、美国至8月1日当周初请失业金人数、美国7月全球供应链压力指数、美国6月批发销售月率、美国至7月31日当周EIA天然气库存。②事件：软银集团公布2026财年第一季度业绩报告。</span><br/><span class=""section-news"">5. <b>周五</b>：①数据：法国第二季度ILO失业率；德国6月季调后工业产出月率、德国6月季调后贸易帐；英国7月Halifax季调后房价指数月率；法国6月贸易帐；瑞士7月消费者信心指数；加拿大7月就业人数；<b>美国7月失业率、美国7月季调后非农就业人口、美国7月平均每小时工资年率、美国7月平均每小时工资月率、美国7月纽约联储1年通胀预期；中国7月以美元计算贸易帐、中国7月外汇储备、中国7月贸易帐</b>。②事件：2028年FOMC票委、圣路易联储主席穆萨莱姆就美国经济和货币政策发表讲话；2027年FOMC票委、里奇蒙联储主席巴尔金发表讲话。</span><br/><span class=""section-news"">6. <b>周六</b>：①数据：美国至8月7日当周石油钻井总数。</span><br/><span class=""section-news"">7. <b>周日</b>：①数据：<b>中国7月CPI年率</b>。</span>"
f5bcd8b1a6c5e01ff310d4fe490e5affc841da1aade11b788cf60ffb09d71a8b,2026-08-03 07:26:28,【2026年8月3日金十期货早餐（周一）】1. 上海航运交易所数据显示，截至7月31日，上海出口集装箱运价指数（综合指数）SCFI报3205.97点，与上期相比上涨143.02点。<br/>2. 国家统计局数据显示，7月份，制造业采购经理指数有所回落，高技术制造业持续扩张。受前期制造业较快增长基数较高、部分制造业行业进入传统生产淡季等因素影响，制造业PMI降至49.2%。<br/>3. 美联储洛根表示，近期采取适度行动将降低未来需要采取更强烈行动的可能性。倾向于将利率提高25个基点。<br/>4. 特朗普：美伊谈判明日启动，霍尔木兹海峡已有协议。<br/>5. 中国人民银行召开2026年下半年工作会议。会议指出，继续实施适度宽松的货币政策。 <br/>6. 近日，中国证监会同意大连商品交易所焦炭期权注册。<br/>7. 根据Mysteel最新调研结果，截止目前复产煤矿20座，合计产能1980万吨，原煤日产量累计约4.56万吨，为停产前的67%；其余24座煤矿目前仍处停产状态，包含复产后又停产煤矿。<br/>8. 工会上周五表示，必和必拓在西澳大利亚州黑德兰港铁矿石业务的工人计划于本周举行罢工，行动包括24小时的装船禁令和停工。<br/>9. 长治沁源县7月31日下午预计新增复产一座煤矿，核定产能90万吨，煤种为高硫瘦煤。复产后原煤日产较之前减少约三分之二。<br/>10. 根据Mysteel统计，7月19家外采矿锂盐厂锂矿库存为45.9万吨，环比上升0.1万吨。<br/>11. 据中储棉信息中心，上周中国储备棉管理有限公司累计挂牌储备棉40084.0910吨，成交量40084.0910吨，成交率100%。<br/>12. 截至7月31日当周，自繁自养生猪养殖利润为亏损237.90元/头，7月24日为亏损190.3元/头；外购仔猪养殖利润为亏损168.12元/头，7月24日为亏损148.1元/头。<br/>13. 路透社对11位交易员和分析师的调查显示，由于全球市场转向供应短缺，洲际交易所（ICE）的原糖期货价格预计今年年底将比当前水平高出约4%。<br/>14. 欧佩克+同意将9月份的石油产量配额提高18.8万桶/日，意味着2023年的减产规模在名义上已完全被抵消。 <br/>15. 7月31日，市场监管总局在江苏省盐城市对光伏行业开展价格合规指导。<br/><br/>今日值得关注的数据和事件有：<br/>1. 9:45，中国7月RatingDog制造业PMI；<br/>2. 22:00，美国7月ISM制造业PMI；<br/>3. 待定，中国至7月31日全国重点地区豆油、棕榈油商业库存；<br/>4. 待定，中国至8月3日进口大豆港口库存。
cc24007b72baeb9e02c29b52de9d6fcc00ad4134e1f925008f79d942b98f993b,2026-08-03 07:39:06,【美日联合干预日元 特朗普再提珍珠港】金十数据8月3日讯，美国总统特朗普当地时间8月2日在搭乘“空军一号”返回华盛顿途中对随行媒体表示，美国正在帮助日本提振日元，“这既是友谊的体现，也有利于世界经济”。当有记者问及美国为何出手支撑日元时，特朗普回应道：“日元一直在走软，他们希望得到一点帮助。”他还说：“日本对我们一直不错，除了珍珠港事件，他们那时可不好。”
66a3648b0b4cdb666b49a9746b077c8d446d5f208b886d936c21b91001369c4e,2026-08-03 07:43:45,美国国防部长赫格塞思：（谈及伊朗）目前的事实是，国防部已准备就绪——且始终保持就绪——准备程度为二战以来之最。枪已上膛，弹已入仓。
73bb0b0b740c3bd321df66fb2bfe5807f733db7bf59ca85ede9da1b3d192f8ce,2026-08-03 07:53:12,<b>【金十数据中心工具】零售外汇经纪商客户仓位报告正实时更新，助你一览市场多空情绪！欢迎点击查看</b>
4be64dea3657913f39fe4eb5737ad6d029372559a1d47c824040e15c84742ed9,2026-08-03 07:58:58,【美日证实双方联合干预日元汇率】金十数据8月3日讯，美国财长贝森特当地时间8月2日晚在社交媒体平台发帖称，“美日协调的外汇干预行动有效遏制了日元汇率的无序波动”，特朗普政府强烈支持“日本为纠正日元大幅低估而采取的市场及货币政策举措”。贝森特表示，美国财政部正密切关注局势，并将“毫不犹豫地参与进一步的联合干预”。日本财务大臣片山皋月8月3日也证实日美联手实施了汇市干预。她还表示，“今后也将毫不犹豫地进一步联手实施汇市干预。”据悉，为遏制历史性的日元贬值，日本和美国两国货币当局于上周联手实施了买入日元的汇市干预。国际外汇市场上，买入日元、卖出美元的走势占据主导，日元汇率一度升至1美元兑156日元区间——这是自今年5月上旬以来，时隔约3个月再次达到这一水平。
3725cbcbe56a41f0c87dfe330419c3b45f59601c4a20df742c03d9d8f63d1c48,2026-08-03 08:07:55,欢迎进入链接网页右侧下载本周财经数据与事件精美周历壁纸：今日中国7月RatingDog制造业PMI、美国7月ISM制造业PMI、美国7月标普全球制造业PMI终值公布。
6eba37a40857c8582487252ce3d353ac40bd8e15d89e149ef4267b021d572c5a,2026-08-03 08:23:39,铠侠控股宣布股票拆分和股票回购计划后，股价上涨7.3%。
fe5b3fb2f600e71900055363664e5e5ffa0535fb3a4af197dc34ccda6afa6f7a,2026-08-03 08:29:26,<b>美元兑日元USD/JPY短线跌幅扩大至100点，现报156.65。</b>
1466b68073b843e168aede770895670adfb8de4c981ccdfc63482181d6b3fc8a,2026-08-03 08:30:20,【金十期货图示】现货金银震荡回升，一图速览早盘盘前黄金、白银内外盘折算价格。
e59d2e91a3c7116ab8b95a6c8c00565e7418503c5202f4827f068487f462d931,2026-08-03 08:31:29,【国际现货铂金、钯金早盘报价】截至北京时间8:30，现货铂金跌0.14%，现货钯金跌0.05%。
054ba193489ff5af0d45fabd93377d9fa0345c32442e71806681f44445993baf,2026-08-03 08:42:09,金十图示：2026年08月03日（周一）投机情绪指数
9ecba257c0894c8f1411087abcf650f3a105577df9fd1e4d3a044a50b65fa39b,2026-08-03 08:42:12,"【金十数据整理：上周五全球股市走势回顾（2026-08-03）】<b>亚股</b><br/><span class=""section-news"">1. 中国上证综指7月31日（周五）收盘上涨27.57点，涨幅：0.72%，报3832.26点；</span><br/><span class=""section-news"">2. 中国深证成指7月31日（周五）收盘上涨293.13点，涨幅：2.21%，报13578.93点；</span><br/><span class=""section-news"">3. 中国沪深300指数7月31日（周五）收盘上涨38.48点，涨幅：0.85%，报4588.2点；</span><br/><span class=""section-news"">4. 中国创业板指数7月31日（周五）收盘上涨99.35点，涨幅：3.06%，报3343.96点；</span><br/><span class=""section-news"">5. 中国科创50指数7月31日（周五）收盘上涨47.55点，涨幅：2.99%，报1635.96点；</span><br/><span class=""section-news"">6. 香港恒生指数7月31日（周五）收盘上涨25.55点，涨幅0.1%，报25884.43点；</span><br/><span class=""section-news"">7. 香港恒生科技指数7月31日（周五）收盘上涨25.45点，涨幅0.53%，报4829.22点。</span><br/><b>欧股</b><br/><span class=""section-news"">1. 德国DAX30指数7月31日（周五）收盘上涨68.42点，涨幅0.27%，报25642.92点；</span><br/><span class=""section-news"">2. 英国富时100指数7月31日（周五）收盘下跌21.08点，跌幅0.19%，报10876.19点；</span><br/><span class=""section-news"">3. 法国CAC40指数7月31日（周五）收盘上涨24.00点，涨幅0.28%，报8509.64点；</span><br/><span class=""section-news"">4. 欧洲斯托克50指数7月31日（周五）收盘上涨14.95点，涨幅0.24%，报6359.35点；</span><br/><span class=""section-news"">5. 西班牙IBEX35指数7月31日（周五）收盘上涨15.58点，涨幅0.08%，报19773.28点；</span><br/><span class=""section-news"">6. 意大利富时MIB指数7月31日（周五）收盘上涨52.62点，涨幅0.10%，报52157.00点。</span><br/><b>美股</b><br/><span class=""section-news"">1. 道琼斯指数7月31日（周五）收盘上涨277.45点，涨幅0.53%，报52485.51点；</span><br/><span class=""section-news"">2. 标普500指数7月31日（周五）收盘上涨52.13点，涨幅0.70%，报7489.76点；</span><br/><span class=""section-news"">3. 纳斯达克综合指数7月31日（周五）收盘上涨251.68点，涨幅1.00%，报25373.85点。</span>"
21bde0b215078dd19c9585348328104696b14879f4275b778d1541ee35de018e,2026-08-03 08:50:10,【CFETS-NEX人民币资金面情绪指数报51】金十期货8月3日讯，截至08:45，CNEX全市场资金面情绪指数报51，较昨日16:00涨2点。其中，大型银行、中小银行、非银机构的资金面情绪指数分别报50、52和50，各涨2点。（注：以0至100表现，从0至100紧张度递增，50为均衡，超过50即反映资金紧张。）
6a2cd89646f75b6b38beab8af8bcf81eee526253a4ddf04b8cc63cc08a75344c,2026-08-03 09:02:07,上海黄金交易所黄金T+D 8月3日（周一）早盘盘初下跌0.62%报881.9元/克；<br/>上海黄金交易所白银T+D 8月3日（周一）早盘盘初下跌0.99%报14094.0元/千克。
0d995e1ddb6429416a096386e2d54d8b6645da16f9c8d33dad90607936aeb4e4,2026-08-03 09:03:24,"【黄金投资者周报上新！】若10年期美债收益率继续升向5.2%附近的下一支撑带，金价将持续承压。然而，通胀预期价值的上升可能中和这种负面影响。点击查看...<font class=""important-text""></font>"
81f470c6fae48c30cb338ee08696ce5c944affbb25521660b397320800e6cc4f,2026-08-03 09:15:34,【2026年8月3日银行间外汇市场人民币汇率中间价】<br/><b>美元/人民币报6.7898，上调（人民币贬值）4点</b>； 欧元/人民币报7.8068，上调182点；<br/>港元/人民币报0.86587，上调2.8点； 英镑/人民币报9.1227，上调245点；<br/>澳元/人民币报4.7608，上调167点； 加元/人民币报4.8222，上调16点；<br/>100日元/人民币报4.2898，上调695点； 人民币/俄罗斯卢布报11.7743，下调394点；<br/>新西兰元/人民币报3.9866，上调213点； 人民币/林吉特报0.6030，上调0.6点；<br/>瑞士法郎/人民币报8.3815，下调72点； 新加坡元/人民币报5.2794，上调42点。
f21be48d88b162806ce5f44644c806e316f5e7bd06f49d981a963851a064e29d,2026-08-03 09:16:43,现货黄金突破4050美元/盎司，日内涨0.16%。
7926e624b21b8e1ca4a2f7ec3a87009b6e17bfe647a69351823abc4575e31bbb,2026-08-03 09:21:03,中国央行：今日开展630亿元7天逆回购操作，投标量630亿元，中标量630亿元，操作利率为1.40%
9a5942fdebe17e4b9f1445c35a23b8d1f5ef2a60489237896af9f5a4eedcf4af,2026-08-03 09:22:21,中国央行开展3000亿元隔夜逆回购操作。
17f7e1d4bafeed6184aba3c73441319cb58627a36ff75ab81aa2f4252a581176,2026-08-03 09:25:27,【中国央行公开市场操作当日实现净回笼5625亿元】金十数据8月3日讯，中国央行今日开展630亿元7天期逆回购操作和3000亿元隔夜逆回购操作，因今日有3255亿元7天期逆回购和6000亿元隔夜逆回购到期，当日实现净回笼5625亿元。看公开市场资金流向，到“数据库-中国央行数据”查看>>
cd046bf4e1efefdbf784e1c32015946f43998d2491f7cdc057128bd6874f7897,2026-08-03 09:27:33,【铠侠计划今年量产下一代AI NAND产品】金十数据8月3日讯，日本铠侠正瞄准下一代人工智能(AI)NAND市场，其计划今年量产最新的标准NAND解决方案，包括“PCIe（PCI Express）6.0”和“UFS（Universal Flash Storage）5.0”。
37ab2df4fd8008e53c6c766b4dfb552af5b3e71407419f65cf82dd459fb84479,2026-08-03 09:35:53,【香港交易所正式推出5年期人民币国债期货】金十数据8月3日讯，香港交易所今天（3日）正式推出5年期人民币国债期货。该产品作为离岸市场唯一的国债期货合约产品，旨在满足境外投资者日益增长的利率风险管理及交易需求。推出五年期国债期货是推动香港成为离岸人民币枢纽及风险管理中心的重要一步。
7de0ed5fcb0373d1ba4bc3742a2102a33a1f0226542ebe33c1fc6d8e848e73a7,2026-08-03 09:36:50,【奇瑞将向韩国车企KGM投资7500万美元，拟在机器人、半导体等新业务领域合作】金十数据8月3日讯，当地时间8月3日，韩国汽车厂商KG Mobility（KGM）宣布与奇瑞汽车签订战略投资协议。根据协议，奇瑞将向KGM投资7500万美元，并在加速新车开发、自动驾驶和基于SDV（软件定义汽车）的尖端电子电气（E/E）架构等方面开展或扩大合作。两家公司另外讨论了汽车以外未来新业务领域的具体合作计划，重点关注机器人和半导体等业务，同意探索联合研究、试点项目和商业化的潜力。
f2ed014736bff52b09492e139fbc385108145ed2153ac8b3e304dbed8a4a7cb4,2026-08-03 09:40:59,金十图示：2026年08月03日（周一）亚盘市场行情
0b76a1647a7d632de652f3e10d4bae731a5d07914c797a09dccc6ac8d41575bd,2026-08-03 09:56:18,金十图示：2026年08月03日（周一）中国工商银行账户贵金属行情
a10d063b093b0aa4e9f8301194e84affdd48059595bc9eca31be70d4e5e1afd1,2026-08-03 10:18:07,【台积电3纳米月产18万片目标有望提前达成】金十数据8月3日讯，在英伟达、AMD、博通等主要客户积极抢占产能的推动下，台积电3纳米制程原定于年底实现的月产18万片晶圆目标，预计将提前至第四季度初达成。与此同时，2纳米制程订单也在快速升温，到今年年底其月度晶圆出货量有望按计划接近10万片。
76adcb93b7877173c852b406eb7dfd78b8c634e2f36c992423942561c516aad5,2026-08-03 10:21:12,【CFETS-NEX人民币资金面情绪指数报50】金十期货8月3日讯，截至10:15，CNEX全市场资金面情绪指数报50，较08:45跌1点。其中，大型银行、中小银行、非银机构的资金面情绪指数分别报49、51和49，各跌-1点。（注：以0至100表现，从0至100紧张度递增，50为均衡，超过50即反映资金紧张。）
b718e9de41b089091e25f54efac2374068c812d04b2571c3aecb2a1b25c829cc,2026-08-03 10:34:40,【各大银行/品牌金条价格排行一览】金十数据8月3日讯，截至2026年08月03日（星期一）10:30，各大银行/品牌金条价格涨多跌少，其中中国黄金、六福珠宝、周六福等金条价格上涨，中国黄金涨幅最大，较昨日上涨6元/克。
114a6ba2030854169b897c4d49b3ae53bb3452b5ca19b583f6be4792031b9f0a,2026-08-03 10:40:56,【阿里巴巴发布千问3.8-MAX人工智能模型】金十数据8月3日讯，阿里巴巴发布千问3.8-MAX人工智能模型，拥有2.4万亿个参数。阿里巴巴称千问3.8-MAX模型拥有与ANTHROPIC FABLE相当的性能。
03a51abfb073e44526e1a765d20f510cf5a32ddb5e191f0615486c2946944bde,2026-08-03 10:45:38,特朗普再度TACO，宣布美伊谈判即将重启，现货黄金多头占比飙升至85%，后市情绪如何？欢迎前往“数据库-嘉盛市场晴雨表”查看并订阅（数据每10分钟更新1次）
2a9e5f7e80d4fae212fee913815398e2efeb6ad7cadb81ee11ce9bab67015de9,2026-08-03 10:55:37,金十图示：2026年08月03日（周一）全球主要科技与互联网公司市值变化
09dfabf207dfbabcc47e6471678be7ae3ba4e99ce64e2ea722babfca6a349c5e,2026-08-03 11:01:38,【高盛：上调三星电子目标价至49万韩元，预期存储器需求将大幅超越供给】金十数据8月3日讯，高盛发表研报指，三星电子第二季营业利润符合预期，该行上调其2026至2028年每股盈利预测约2%，并将12个月目标价由48万韩元上调至49万韩元。该行预期存储器需求将大幅超越供给，2027年差距将扩大，2028年供应仍将偏紧。高盛指出，该公司与主要数据中心客户签订长期协议，将提供较佳盈利能见度及下行保护。此外，该公司目标成为AI存储器市场领导者，HBM4预计2026年下半年占HBM收入逾60%，并预期股东回报有显著上行空间。该股目前以2027年预测市盈率3.1倍及市账率1.2倍交易，股东回报率接近50%。
708ff3070dff4d9033b403246e6ca990f5eb5d8e71ea9fe7d8e86256dcc4aae6,2026-08-03 11:02:40,隔夜shibor报1.4130%，上涨0.3个基点；7天shibor报1.4310%，下跌2.2个基点；3个月shibor报1.4300%，与上日持平。点击查看>>
538aa3ec98a79082c05c26bbf69b77bbed355b4acc571d5db46582d176c1d28b,2026-08-03 11:07:08,金十图示：2026年08月03日（周一）全球汽车制造商市值变化
fde44745ea3a2ebf1a68b39bec13b6548655c3300449f4a863c9b14bfb23e0c5,2026-08-03 11:24:09,【CNH同业拆息利率多数反弹，一年期拆息创两周新高】金十数据8月3日讯，离岸人民币香港银行同业拆息(CNH  HIBOR)周一显示：主要期限利率多数反弹；其中一年期HIBOR小涨至1.70455%，创7月20日以来新高。 隔夜HIBOR涨16个基点至1.30000%，一周期的HIBOR小升至1.40273%，两周期HIBOR升至1.43151%。点击链接查看历史数据>>
be2161815bf37f6ec35776fadd434b4a2c601b6a212c6498b078c5450a070eac,2026-08-03 11:31:09,"市场的声音很多，重要的判断很少。与金十「卓识」一起，连接关键人群。<font class=""important-text""></font>"
05dd3c6ec3d83c3aaf07bd7c3c859e10f40fd1ce856fa722ddb7c8382cf507cf,2026-08-03 11:46:35,【意军方称在地中海拦截一艘俄“影子舰队”油轮】金十数据8月3日讯，意大利国防部2日发表声明说，在地中海执行欧盟长期军事行动的意大利海军当天拦截一艘受制裁的俄罗斯“影子舰队”油轮。意国防部在声明中说，这艘受欧盟制裁的油轮在地中海潘泰莱里亚以西海域被拦截。该油轮船长拒绝配合，意大利军方小组对其进行登船检查。行动得到一艘希腊海军舰艇和一架波兰海上巡逻机的支援。
6c27d68605c278a5396e8a50d66edc89d1edcf2b7ecb518a6e166da340cc7e7f,2026-08-03 11:56:00,【国内品牌金饰价格小幅上升】金十数据8月3日讯，今日国内黄金饰品价格对比显示，国内多家品牌足金饰品价格较上周六小幅上升5元/克左右，多数品牌报价1231元/克。
